"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"9731","68","212",2017-02-14,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"9732","63","1215",2017-06-28,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"9733","35","1728",2017-11-15,FALSE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"9734","0","621",2017-01-22,TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"9735","69","2041",2017-01-16,FALSE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,1967673-06-02
"9736","28","1930",2017-12-09,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"9737","87","1799",2017-08-14,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,2390634-01-21
"9738","61","2063",2017-12-21,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"9739","38","3264",2017-02-03,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,2013092-01-05
"9740","61","718",2017-09-24,FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3663300-11-05
"9741","5","1662",2017-05-15,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3078063-05-14
"9742","42","1319",2017-12-14,FALSE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3852781-07-14
"9743","76","3270",2017-02-10,FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,1861223-08-06
"9744","57","292",2017-03-08,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,3929425-05-29
"9745","63","483",2017-01-15,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"9746","55","2856",2017-11-11,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,3249565-11-11
"9747","94","2825",2017-01-03,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,2127821-04-08
"9748","10","1557",2017-03-17,TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3818007-12-04
"9749","45","641",2017-02-02,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"9750","62","41",2017-04-18,FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,2030123-12-26
"9751","21","2369",2017-06-19,TRUE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2054016-01-21
"9752","66","3050",2017-08-02,TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"9753","6","2023",2017-11-30,FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,1890319-11-19
"9754","50","493",2017-05-31,FALSE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2758004-03-24
"9755","0","861",2017-11-06,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"9756","56","877",2017-05-22,FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,2400096-04-05
"9757","4","447",2017-07-23,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,2993613-03-04
"9758","16","701",2017-04-02,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2035328-03-13
"9759","60","1048",2017-08-19,TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3599904-01-24
"9760","0","2553",2017-07-23,TRUE,"Approved",NA,NA,NA,NA,1922.94,NA,NA
"9761","83","290",2017-07-15,FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3778266-08-28
"9762","60","484",2017-12-11,TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3599904-01-24
"9763","7","2394",2017-10-01,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"9764","97","422",2017-02-10,FALSE,"Approved","Solex","Standard","medium","large",202.62,151.96,3997080-03-08
"9765","92","782",2017-05-03,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2854045-08-16
"9766","47","2131",2017-02-14,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3654311-10-02
"9767","45","260",2017-02-20,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3569151-11-22
"9768","49","3360",2017-10-04,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"9769","5","3496",2017-03-07,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,2861851-12-12
"9770","17","1018",2017-12-04,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"9771","25","1800",2017-05-14,NA,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"9772","72","1301",2017-01-09,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"9773","44","2705",2017-02-14,FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"9774","64","1783",2017-07-12,TRUE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,3913576-03-18
"9775","74","2268",2017-11-25,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2627425-10-11
"9776","0","213",2017-06-30,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,3870286-08-13
"9777","31","2183",2017-12-22,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,2785681-03-07
"9778","3","750",2017-01-30,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3078063-05-14
"9779","72","1702",2017-08-09,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"9780","21","1769",2017-07-25,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2035328-03-13
"9781","1","2565",2017-07-03,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3710138-10-08
"9782","23","2686",2017-06-22,FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,2054016-01-21
"9783","30","2459",2017-07-24,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,2127821-04-08
"9784","21","1513",2017-01-28,TRUE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2548416-05-08
"9785","72","1",2017-01-05,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,2912474-10-01
"9786","28","367",2017-02-14,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,1969802-06-02
"9787","82","298",2017-12-06,TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"9788","21","850",2017-06-08,TRUE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2270700-08-03
"9789","0","288",2017-03-27,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"9790","67","1756",2017-08-01,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2270700-08-03
"9791","65","391",2017-01-24,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"9793","88","1839",2017-02-13,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2270700-08-03
"9794","43","2632",2017-09-30,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"9795","23","2130",2017-10-01,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2503707-06-05
"9796","76","1111",2017-07-11,TRUE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2942990-05-14
"9797","52","919",2017-06-04,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,1821009-03-21
"9798","71","2134",2017-10-10,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"9799","31","946",2017-03-21,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,3940306-12-12
"9800","22","410",2017-08-19,TRUE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,4053380-04-24
"9801","89","1195",2017-04-04,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"9802","68","1439",2017-07-22,NA,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"9803","9","3018",2017-02-09,TRUE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,2871077-08-06
"9804","0","1990",2017-10-05,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,2035328-03-13
"9805","19","3086",2017-07-03,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"9806","69","2400",2017-12-11,TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,2231905-07-17
"9807","11","1742",2017-03-10,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3487303-10-21
"9808","0","2505",2017-06-29,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3186405-08-19
"9809","72","49",2017-03-12,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"9810","0","345",2017-01-06,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3569151-11-22
"9811","40","533",2017-03-12,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"9812","51","1526",2017-06-09,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,2344032-09-08
"9813","86","2599",2017-07-03,FALSE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2991247-08-15
"9814","4","1186",2017-11-03,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3601086-11-02
"9815","35","2027",2017-05-07,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"9816","13","38",2017-08-13,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"9817","6","3027",2017-11-29,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3003548-06-28
"9818","98","1707",2017-11-28,FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,2344032-09-08
"9819","7","3114",2017-09-10,NA,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"9820","31","1425",2017-12-30,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,2785681-03-07
"9821","72","2774",2017-06-25,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"9822","5","2401",2017-12-09,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,2861851-12-12
"9823","54","791",2017-01-18,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,2900646-12-29
"9824","92","3111",2017-07-29,TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,3754847-09-11
"9825","77","959",2017-03-09,FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3022709-06-17
"9826","84","1255",2017-04-21,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"9827","87","946",2017-07-03,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"9828","42","2783",2017-04-03,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,2863980-12-10
"9829","67","3176",2017-04-29,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"9830","89","3355",2017-11-08,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"9831","79","3244",2017-05-09,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"9832","81","3410",2017-02-01,TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"9833","71","1818",2017-05-10,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,3546442-08-05
"9834","33","2070",2017-07-17,TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,2587211-05-26
"9835","86","1879",2017-01-04,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"9836","51","953",2017-08-28,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"9837","66","619",2017-07-22,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"9838","92","1682",2017-09-09,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,3754847-09-11
"9839","0","3451",2017-12-05,FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"9840","17","1850",2017-05-17,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"9841","35","2430",2017-05-04,FALSE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"9842","61","2405",2017-03-11,FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"9843","62","2194",2017-09-07,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3530829-12-14
"9844","52","131",2017-01-16,TRUE,"Approved","Solex","Road","medium","large",1777.8,820.78,3574119-07-20
"9845","40","1764",2017-09-19,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3280081-06-23
"9846","49","1493",2017-03-17,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"9847","18","2548",2017-11-30,FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"9848","69","2654",2017-02-16,TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,1967673-06-02
"9849","74","1782",2017-03-30,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2627425-10-11
"9850","17","211",2017-06-11,FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2035328-03-13
"9851","53","1555",2017-01-09,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3249565-11-11
"9852","15","879",2017-01-04,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3106449-12-26
"9853","34","933",2017-03-22,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,3119933-08-19
"9854","35","229",2017-08-18,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"9855","7","2441",2017-02-23,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,2245152-08-18
"9856","40","487",2017-08-13,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"9857","64","1852",2017-04-17,FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,3663300-11-05
"9858","36","1139",2017-08-13,FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,3119933-08-19
"9859","79","1224",2017-07-12,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"9860","64","181",2017-10-26,FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,3663300-11-05
"9861","59","2604",2017-03-24,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,3599904-01-24
"9862","65","2657",2017-06-08,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"9863","80","1691",2017-03-29,TRUE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,2231905-07-17
"9864","0","779",2017-03-15,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3186405-08-19
"9865","57","1070",2017-12-16,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,1821009-03-21
"9866","66","677",2017-01-12,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"9867","1","1971",2017-04-15,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"9868","35","1009",2017-11-06,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3569151-11-22
"9869","32","1896",2017-01-26,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,3106449-12-26
"9870","92","1353",2017-12-16,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2666457-05-18
"9871","43","1585",2017-02-08,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3176943-06-05
"9872","89","2940",2017-09-27,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"9873","0","808",2017-02-10,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,4056692-02-01
"9874","99","37",2017-09-12,FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3176943-06-05
"9875","5","3063",2017-09-29,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"9876","54","2276",2017-10-10,FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,2030123-12-26
"9877","46","1559",2017-05-07,TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,2587211-05-26
"9878","68","2726",2017-09-25,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"9879","40","2141",2017-08-10,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2036510-12-22
"9880","29","1146",2017-10-18,FALSE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,2666457-05-18
"9881","79","974",2017-07-21,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"9882","69","3363",2017-03-05,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3022709-06-17
"9883","63","1453",2017-04-07,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"9884","29","3376",2017-08-16,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"9885","17","3150",2017-08-07,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"9886","86","3131",2017-03-22,FALSE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,3754847-09-11
"9887","94","1249",2017-05-01,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,3754847-09-11
"9888","87","2238",2017-08-11,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,2912711-04-23
"9889","14","286",2017-03-13,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2134917-12-03
"9890","0","237",2017-02-22,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3003548-06-28
